id,code,country_id:id,state_id:id,name,shortcut
res_partner_company_type_2501,3C7U,base.no,,Stiftelse,
res_partner_company_type_2502,3L58,base.no,,Kommunalt foretak,KF
res_partner_company_type_2503,4ZRR,base.no,,Norskregistrert utenlandsk foretak,NUF
res_partner_company_type_2504,50TD,base.no,,Statsforetak,SF
res_partner_company_type_2505,5ZTZ,base.no,,Fylkeskommunalt foretak,FKF
res_partner_company_type_2506,8S9H,base.no,,Gjensidig forsikringsselskap,
res_partner_company_type_2507,9DI1,base.no,,Boligbyggelag,BBL
res_partner_company_type_2508,AEV1,base.no,,Partrederi,
res_partner_company_type_2509,BJ65,base.no,,Pensjonskasse,
res_partner_company_type_2510,CF5L,base.no,,"Ansvarlig selskap, delt ansvar",DA
res_partner_company_type_2511,DRPL,base.no,,Europeisk økonomisk foretaksgruppe,EØFG
res_partner_company_type_2512,EXD7,base.no,,Enkeltpersonforetak,ENK
res_partner_company_type_2513,FSBD,base.no,,Forening,
res_partner_company_type_2514,GYY6,base.no,,Annen juridisk person,
res_partner_company_type_2515,IQGE,base.no,,Allmennaksjeselskap,ASA
res_partner_company_type_2516,K5P8,base.no,,Samvirkeforetak,SA
res_partner_company_type_2517,KX7D,base.no,,Fylkeskommune,
res_partner_company_type_2518,LJJW,base.no,,Verdipapirfond,
res_partner_company_type_2519,M9IQ,base.no,,Kommandittselskap,KS
res_partner_company_type_2520,O0EU,base.no,,Borettslag,BRL
res_partner_company_type_2521,O7LB,base.no,,Europeisk samvirkeforetak,SCE
res_partner_company_type_2522,PB3V,base.no,,Konkursbo,
res_partner_company_type_2523,Q0Q1,base.no,,Selskap med begrenset ansvar,BA
res_partner_company_type_2524,R71C,base.no,,Sparebank,
res_partner_company_type_2525,V06W,base.no,,Europeisk selskap,SE
res_partner_company_type_2526,YI42,base.no,,Aksjeselskap,AS
res_partner_company_type_2527,YTMC,base.no,,Interkommunalt selskap,IKS
res_partner_company_type_2528,ZQ0Q,base.no,,Eierseksjonssameie,
res_partner_company_type_2529,4XMS,base.pk,,Private Limited Company (multi member),Pvt. Ltd.
res_partner_company_type_2530,7IYW,base.pk,,Company Limited by Guarantee (having share capital),(Guarantee) Ltd.
res_partner_company_type_2531,88OX,base.pk,,Private Limited Company (single member),SMC
res_partner_company_type_2532,LH0Q,base.pk,,Unlimited Company,Unltd
res_partner_company_type_2533,LH0Q,base.pk,,Unlimited Company,Ultd
res_partner_company_type_2534,LH0Q,base.pk,,Unlimited Company,Unlimited
res_partner_company_type_2535,MOI8,base.pk,,Public Limited Company (not-for profit association),
res_partner_company_type_2536,QR25,base.pk,,Company Limited by Guarantee (without share capital),(Guarantee) Ltd.
res_partner_company_type_2537,RKYF,base.pk,,Public Limited Company (unlisted),Ltd
res_partner_company_type_2538,RKYF,base.pk,,Public Limited Company (unlisted),Ltd.
res_partner_company_type_2539,RKYF,base.pk,,Public Limited Company (unlisted),Limited
res_partner_company_type_2540,VQV6,base.pk,,Public Limited Company (listed),Ltd
res_partner_company_type_2541,VQV6,base.pk,,Public Limited Company (listed),Ltd.
res_partner_company_type_2542,VQV6,base.pk,,Public Limited Company (listed),Limited
res_partner_company_type_2543,XBK3,base.pk,,Limited Liability Partnership,LLP
res_partner_company_type_2544,XBK3,base.pk,,Limited Liability Partnership,L.L.P.
res_partner_company_type_2545,XBK3,base.pk,,Limited Liability Partnership,limited liability partnership
res_partner_company_type_2546,XBK3,base.pk,,Limited Liability Partnership,Limited Liability Partnership
res_partner_company_type_2547,6TPA,base.pa,,Sociedad Anónima,S.A.
res_partner_company_type_2548,BSN7,base.pa,,Asociación,
res_partner_company_type_2549,GDT9,base.pa,,Sociedad Civil,S.C.
res_partner_company_type_2550,JS13,base.pa,,Sociedad de Responsabilidad Limitada,S.R.L.
res_partner_company_type_2551,PY5Y,base.pa,,Sociedad en Comandita por acciones,
res_partner_company_type_2552,UNCO,base.pa,,Fundación de Interés Privado,F.I.P.
res_partner_company_type_2553,V5VG,base.pa,,Sociedad en Comandita simple,
res_partner_company_type_2554,VIMA,base.pa,,Micro-empresa de Responsabilidad Limitada,M.R.L.
res_partner_company_type_2555,6UED,base.pg,,Local Company,
res_partner_company_type_2556,WHCV,base.pg,,Foreign Enterprise,
res_partner_company_type_2557,ZE1G,base.pg,,Overseas Company,
res_partner_company_type_2558,48X2,base.py,,Empresa Unipersonal De Responsabilidad Limitada,E.I.R.L
res_partner_company_type_2559,4QBB,base.py,,Sociedad En Comandita Simple,S.C
res_partner_company_type_2560,78SG,base.py,,Empresa Unipersonal,E.U
res_partner_company_type_2561,IJAO,base.py,,Sociedad Anonima,S.A.
res_partner_company_type_2562,K08V,base.py,,Sociedad De Responsabilidad Limitada,S.R.L
res_partner_company_type_2563,LNG8,base.py,,Sociedad En Comandita Por Acciones,S.C.A
res_partner_company_type_2564,1MQ6,base.pe,,Sociedad en Comandita por Acciones,S. en C. por A.
res_partner_company_type_2565,37G2,base.pe,,Sociedad por Acciones Cerrada Simplificada,S.A.C.S.
res_partner_company_type_2566,3LHF,base.pe,,Sociedad Colectiva,S.C.
res_partner_company_type_2567,4LCX,base.pe,,Empresas de Derecho Público,
res_partner_company_type_2568,649C,base.pe,,Sociedad Civil de Responsabilidad Limitada,S. Civil de R. L.
res_partner_company_type_2569,73C0,base.pe,,Sociedad Comercial de Responsabilidad Limitada,SRL
res_partner_company_type_2570,AABQ,base.pe,,Empresas Multicomunales,
res_partner_company_type_2571,CHX6,base.pe,,Sociedad Anónima Cerrada,SAC
res_partner_company_type_2572,H8G2,base.pe,,Empresa Individual de Responsabilidad Limitada,EIRL
res_partner_company_type_2573,I695,base.pe,,Socieda Anónima,SA
res_partner_company_type_2574,P53M,base.pe,,Cooperativas,
res_partner_company_type_2575,PKRY,base.pe,,Socieda Anónima Abierta,SAA
res_partner_company_type_2576,QQWG,base.pe,,Sociedad Civil,S. Civil
res_partner_company_type_2577,RFJT,base.pe,,Sociedad en Comandita Simple,S. en C.
res_partner_company_type_2578,YMBC,base.pe,,Sociedad legal,
res_partner_company_type_2579,76ME,base.ph,,nonstock corporation,
res_partner_company_type_2580,IODM,base.ph,,educational corporation,
res_partner_company_type_2581,KJOW,base.ph,,one person corporation,OPC
res_partner_company_type_2582,SPX9,base.ph,,close corporation,
res_partner_company_type_2583,WHGH,base.ph,,stock corporation,Inc.
res_partner_company_type_2584,ZJEX,base.ph,,religious corporation,
res_partner_company_type_2585,13ZV,base.pl,,samodzielny publiczny zakład opieki zdrowotnej,
res_partner_company_type_2586,3BJG,base.pl,,spółka partnerska,sp.p.
res_partner_company_type_2587,5F76,base.pl,,"cechy i izby rzemieślnicze, izby gospodarcze",
res_partner_company_type_2588,60BG,base.pl,,"organy władzy, administracji rządowej, kontroli państwowej i ochrony prawa oraz sądy i trybunały",
res_partner_company_type_2589,629I,base.pl,,spółka jawna,s.j.
res_partner_company_type_2590,629I,base.pl,,spółka jawna,Sp.j.
res_partner_company_type_2591,6LUM,base.pl,,główny oddział zagranicznego zakładu reasekuracji,
res_partner_company_type_2592,6OYI,base.pl,,zrzeszenie,
res_partner_company_type_2593,85PM,base.pl,,Europejskie Zgrupowanie Interesów Gospodarczych,EZIG
res_partner_company_type_2594,8TOF,base.pl,,spółdzielnia,
res_partner_company_type_2595,96XK,base.pl,,fundacja,
res_partner_company_type_2596,AL9T,base.pl,,samorządowe jednostki organizacyjne,
res_partner_company_type_2597,B21W,base.pl,,prosta spółka akcyjna,PSA
res_partner_company_type_2598,BSJT,base.pl,,spółka komandytowa,sp.k.
res_partner_company_type_2599,CY1M,base.pl,,instytucje gospodarki budżetowej,
res_partner_company_type_2600,EU0T,base.pl,,towarzystwo reasekuracji wzajemnej,
res_partner_company_type_2601,F21U,base.pl,,Skarb Państwa,
res_partner_company_type_2602,FANM,base.pl,,kółka rolnicze,
res_partner_company_type_2603,FJ0E,base.pl,,spółka akcyjna,S.A.
res_partner_company_type_2604,FQ5Y,base.pl,,organizacje społeczne i zawodowe,
res_partner_company_type_2605,GZE5,base.pl,,wspólnota mieszkaniowa,
res_partner_company_type_2606,H7OD,base.pl,,spółdzielcza kasa oszczędnościowo-kredytowa,
res_partner_company_type_2607,HOT8,base.pl,,partie polityczne,
res_partner_company_type_2608,J3A3,base.pl,,spółka europejska,SE
res_partner_company_type_2609,JCKO,base.pl,,państwowe jednostki organizacyjne,
res_partner_company_type_2610,KM66,base.pl,,instytuty badawcze,
res_partner_company_type_2611,LT9U,base.pl,,związek zawodowy,
res_partner_company_type_2612,O7XB,base.pl,,spółka z ograniczoną odpowiedzialnością,sp. z o.o.
res_partner_company_type_2613,OMX0,base.pl,,spółka komandytowo-akcyjna,S.K.A.
res_partner_company_type_2614,P1L1,base.pl,,główny oddział zagranicznego zakładu ubezpieczeń,
res_partner_company_type_2615,QUX1,base.pl,,otwarty fundusz emerytalny,OFE
res_partner_company_type_2616,QYL4,base.pl,,placówki systemu oświaty,
res_partner_company_type_2617,RBHP,base.pl,,fundusz inwestycyjny,
res_partner_company_type_2618,RUCO,base.pl,,oddział przedsiębiorcy zagranicznego,
res_partner_company_type_2619,SMIS,base.pl,,przedsiębiorstwo państwowe,
res_partner_company_type_2620,SP4S,base.pl,,kościoł i związki wyznaniowe,
res_partner_company_type_2621,SVA3,base.pl,,fundusze inne niż inwestycyjne i inne niż otwarte fundusze emerytalne,
res_partner_company_type_2622,T7PB,base.pl,,wspólnoty samorządowe,
res_partner_company_type_2623,WNX1,base.pl,,towarzystwo ubezpieczeń wzajemnych,TUW
res_partner_company_type_2624,WOK7,base.pl,,związki inne niż zawodowe,
res_partner_company_type_2625,WUJ2,base.pl,,uczelnia,
res_partner_company_type_2626,YLZL,base.pl,,spółka cywilna,s.c.
res_partner_company_type_2627,ZVVM,base.pl,,osoby fizyczne prowadzące działalność gospodarczą,
res_partner_company_type_2628,ZZKE,base.pl,,stowarzyszenie i związki stowarzyszeń,
res_partner_company_type_2629,1HGD,base.pt,,Cooperativa,
res_partner_company_type_2630,5KVH,base.pt,,Cooperativa de 2º Grau,
res_partner_company_type_2631,68PD,base.pt,,Representação Permanente,
res_partner_company_type_2632,6IK8,base.pt,,Entidade Empresarial Intermunicipal,
res_partner_company_type_2633,6L6P,base.pt,,Fundo,
res_partner_company_type_2634,99JD,base.pt,,Agrupamento Europeu de Interesse Económico,AEIE
res_partner_company_type_2635,A8CT,base.pt,,Entidade Pública Empresarial,
res_partner_company_type_2636,ALPT,base.pt,,Associação,
res_partner_company_type_2637,D7OA,base.pt,,Entidade Empresarial Municipal,
res_partner_company_type_2638,DFE5,base.pt,,Sociedade Anónima,
res_partner_company_type_2639,IX01,base.pt,,Empresa Intermunicipal,
res_partner_company_type_2640,KUUV,base.pt,,Organismo da Administração Pública,
res_partner_company_type_2641,MFHR,base.pt,,Sociedade Anónima Europeia,SE
res_partner_company_type_2642,N66B,base.pt,,Sociedade em Nome Coletivo,
res_partner_company_type_2643,NIQY,base.pt,,Entidade Empresarial Metropolitana,
res_partner_company_type_2644,OXUC,base.pt,,Sociedade em Comandita,
res_partner_company_type_2645,P5S3,base.pt,,Pessoa Coletiva de Direito Público,
res_partner_company_type_2646,PIDC,base.pt,,Empresa Municipal,
res_partner_company_type_2647,QFXD,base.pt,,Pessoa Coletiva Internacional,
res_partner_company_type_2648,USOG,base.pt,,Sociedade por Quotas,
res_partner_company_type_2649,V6YL,base.pt,,Societas Cooperativa Europaea,SCE
res_partner_company_type_2650,VALH,base.pt,,Empresário em Nome Individual,
res_partner_company_type_2651,VF4C,base.pt,,Sociedade Unipessoal por Quotas,
res_partner_company_type_2652,W9W3,base.pt,,Sociedade Anónima Desportiva,
res_partner_company_type_2653,XD16,base.pt,,Empresa Metropolitana,
res_partner_company_type_2654,XMXM,base.pt,,Fundo,
res_partner_company_type_2655,YMLD,base.pt,,Agrupamento Complementar de Empresas,
res_partner_company_type_2656,Z0NE,base.pt,,Fundação,
res_partner_company_type_2657,ZILA,base.pt,,Estabelecimento Individual de Responsabilidade Limitada,
res_partner_company_type_2658,ZSWE,base.pt,,Empresa Regional,
res_partner_company_type_2659,IKBN,base.pt,base.state_pt_pt-30,Trust,
res_partner_company_type_2660,Z7ZX,base.pt,base.state_pt_pt-30,Sucursal Financeira Exterior,
res_partner_company_type_2661,194I,base.pr,,Professional Corporation,
res_partner_company_type_2662,194I,base.pr,,Corporación Especial para el Desarrollo Municipal,
res_partner_company_type_2663,1TG4,base.pr,,Low Profit LLC,
res_partner_company_type_2664,1TG4,base.pr,,Compañía de Responsabilidad Limitada con Fin Social,
res_partner_company_type_2665,35RF,base.pr,,Limited Liability Company,
res_partner_company_type_2666,35RF,base.pr,,Compañía de Responsabilidad Limitada,
res_partner_company_type_2667,3QX8,base.pr,,Limited Liability Company,
res_partner_company_type_2668,3QX8,base.pr,,Cooperative de Juvenil,
res_partner_company_type_2669,4XY9,base.pr,,Trust,
res_partner_company_type_2670,4XY9,base.pr,,Entidad Financiera Internacional (Corporación),
res_partner_company_type_2671,6DE6,base.pr,,Close Corporation,
res_partner_company_type_2672,6DE6,base.pr,,Centro Bancario Internacional (Corporación),
res_partner_company_type_2673,7JAI,base.pr,,Special Employee Owned Corporation,
res_partner_company_type_2674,7JAI,base.pr,,Empressa Municipal,
res_partner_company_type_2675,81YI,base.pr,,International Financial Entity (LLC),
res_partner_company_type_2676,81YI,base.pr,,Cooperative de Trabajadores,
res_partner_company_type_2677,87N3,base.pr,,Cooperativa de Consumo,
res_partner_company_type_2678,87N3,base.pr,,Consumer Cooperative,
res_partner_company_type_2679,9EGO,base.pr,,Bank (LLC),
res_partner_company_type_2680,9EGO,base.pr,,Banco (CRL),
res_partner_company_type_2681,A4MM,base.pr,,International Banking Center (Corporation),
res_partner_company_type_2682,A4MM,base.pr,,Compañía de Seguros,
res_partner_company_type_2683,BQ6L,base.pr,,Sponsored By Municipal Corporation,
res_partner_company_type_2684,BQ6L,base.pr,,Entidad Financiera Internacional (CRL),
res_partner_company_type_2685,C907,base.pr,,Youth Cooperative,
