id,code,country_id:id,state_id:id,name
entity_legal_form_380,B69V,base.ca,base.state_ca_ab,Alberta private non-profit company
entity_legal_form_381,BASA,base.ca,base.state_ca_ab,Alberta cooperative
entity_legal_form_382,BH5D,base.ca,base.state_ca_ab,rural utility cooperative
entity_legal_form_383,C9KZ,base.ca,base.state_ca_ab,Alberta professional corporation
entity_legal_form_384,DK7L,base.ca,base.state_ca_ab,Alberta loan corporation
entity_legal_form_385,G65S,base.ca,base.state_ca_ab,Alberta credit union
entity_legal_form_386,J3C5,base.ca,base.state_ca_ab,Alberta unlimited liability corporation
entity_legal_form_387,K1QX,base.ca,base.state_ca_ab,Alberta society
entity_legal_form_388,KVC1,base.ca,base.state_ca_ab,general partnership
entity_legal_form_389,PXPK,base.ca,base.state_ca_ab,private recreation company
entity_legal_form_390,R0KX,base.ca,base.state_ca_ab,private act corporation
entity_legal_form_391,RHVP,base.ca,base.state_ca_ab,private act non-profit corp
entity_legal_form_392,RN4K,base.ca,base.state_ca_ab,Alberta limited partnership
entity_legal_form_393,TRO6,base.ca,base.state_ca_ab,agricultural society
entity_legal_form_394,TS9O,base.ca,base.state_ca_ab,religious society
entity_legal_form_395,U938,base.ca,base.state_ca_ab,Alberta limited liability partnership
entity_legal_form_396,VHXN,base.ca,base.state_ca_ab,public non-profit company
entity_legal_form_397,1CML,base.ca,base.state_ca_bc,Sole proprietorship
entity_legal_form_398,23V9,base.ca,base.state_ca_bc,Limited partnership
entity_legal_form_399,AW80,base.ca,base.state_ca_bc,Association (includes housing cooperative and community service cooperative)
entity_legal_form_400,F9J3,base.ca,base.state_ca_bc,Limited partnership formed outside of BC
entity_legal_form_401,HLBQ,base.ca,base.state_ca_bc,Pension fund society
entity_legal_form_402,LNBY,base.ca,base.state_ca_bc,Limited liability partnership
entity_legal_form_403,LRRN,base.ca,base.state_ca_bc,Mutual fire insurance company
entity_legal_form_404,O13B,base.ca,base.state_ca_bc,General partnership
entity_legal_form_405,OTU7,base.ca,base.state_ca_bc,Extraprovincial non-share corporation
entity_legal_form_406,QODJ,base.ca,base.state_ca_bc,Extraprovincial limited liability partnership
entity_legal_form_407,S3K4,base.ca,base.state_ca_bc,Registered extraprovincial non-share corporation
entity_legal_form_408,TGLV,base.ca,base.state_ca_bc,Extraprovincial corporation (registered foreign entity)
entity_legal_form_409,WFPH,base.ca,base.state_ca_bc,Society (includes member-funded society)
entity_legal_form_410,XOYI,base.ca,base.state_ca_bc,Credit union
entity_legal_form_411,YG5M,base.ca,base.state_ca_bc,Company (includes community contribution company and unlimited liability company)
entity_legal_form_412,59T2,base.ca,,board of trade
entity_legal_form_413,59T2,base.ca,,chambre de commerce
entity_legal_form_414,6TRA,base.ca,,corporations enacted by an Act of Parliament
entity_legal_form_415,6TRA,base.ca,,corporation constituée par une loi du Parlement
entity_legal_form_416,D90J,base.ca,,corporation without share capital
entity_legal_form_417,D90J,base.ca,,organisation sans capital-actions
entity_legal_form_418,M4IF,base.ca,,pension fund society
entity_legal_form_419,M4IF,base.ca,,société de caisse de retraite
entity_legal_form_420,MGE0,base.ca,,cooperative
entity_legal_form_421,MGE0,base.ca,,coopérative
entity_legal_form_422,UDLA,base.ca,,business corporation
entity_legal_form_423,UDLA,base.ca,,société par actions
entity_legal_form_424,5ONY,base.ca,base.state_ca_mb,Religious Society
entity_legal_form_425,9D1K,base.ca,base.state_ca_mb,non-share corporations
entity_legal_form_426,FN6X,base.ca,base.state_ca_mb,Share corporations (including professional corporations)
entity_legal_form_427,G9PJ,base.ca,base.state_ca_mb,"Limited Liability Partnership (Manitoba and Extra-provincial, lawyers and accountants only)"
entity_legal_form_428,GM04,base.ca,base.state_ca_mb,Cooperative
entity_legal_form_429,HBCT,base.ca,base.state_ca_mb,Ukrainian Catholic Parish
entity_legal_form_430,LV28,base.ca,base.state_ca_mb,Condominium Corporation
entity_legal_form_431,MXLT,base.ca,base.state_ca_mb,Sole Proprietorship
entity_legal_form_432,OPRT,base.ca,base.state_ca_mb,Limited Partnership
entity_legal_form_433,RBBY,base.ca,base.state_ca_mb,Partnership
entity_legal_form_434,SS1V,base.ca,base.state_ca_mb,registration of extra-provincial corporations
entity_legal_form_435,Y485,base.ca,base.state_ca_mb,Credit union
entity_legal_form_436,3Q15,base.ca,base.state_ca_nb,partnership
entity_legal_form_437,3Q15,base.ca,base.state_ca_nb,société en nom collectif
entity_legal_form_438,40JO,base.ca,base.state_ca_nb,société en commandite
entity_legal_form_439,44LR,base.ca,base.state_ca_nb,corporation professionnelle
entity_legal_form_440,44LR,base.ca,base.state_ca_nb,professional corporation
entity_legal_form_441,4M62,base.ca,base.state_ca_nb,compagnie de prêt
entity_legal_form_442,4M62,base.ca,base.state_ca_nb,loan company
entity_legal_form_443,56KZ,base.ca,base.state_ca_nb,agricultural fair association
entity_legal_form_444,64XG,base.ca,base.state_ca_nb,association coopérative
entity_legal_form_445,6U2Q,base.ca,base.state_ca_nb,condominium corporation
entity_legal_form_446,6U2Q,base.ca,base.state_ca_nb,association condominiale
entity_legal_form_447,7P8Y,base.ca,base.state_ca_nb,limited partnership
entity_legal_form_448,7P8Y,base.ca,base.state_ca_nb,société en commandite
entity_legal_form_449,8MEC,base.ca,base.state_ca_nb,société à responsabilité limitée du Nouveau-Brunswick
entity_legal_form_450,8MEC,base.ca,base.state_ca_nb,New Brunswick limited liability partnership
entity_legal_form_451,AXW3,base.ca,base.state_ca_nb,selon la loi de la Législature
entity_legal_form_452,AXW3,base.ca,base.state_ca_nb,depends on Act of the Legislature
entity_legal_form_453,B3RX,base.ca,base.state_ca_nb,corporation
entity_legal_form_454,B3RX,base.ca,base.state_ca_nb,corporation
entity_legal_form_455,D8UQ,base.ca,base.state_ca_nb,professional corporation
entity_legal_form_456,DHGI,base.ca,base.state_ca_nb,project company
entity_legal_form_457,DHGI,base.ca,base.state_ca_nb,gérant de projet
entity_legal_form_458,EKRT,base.ca,base.state_ca_nb,loan company
entity_legal_form_459,EPFN,base.ca,base.state_ca_nb,New Brunswick limited liability partnership
entity_legal_form_460,FGSL,base.ca,base.state_ca_nb,association condominiale
entity_legal_form_461,GF6X,base.ca,base.state_ca_nb,business name - sole proprietor
entity_legal_form_462,GF6X,base.ca,base.state_ca_nb,appellation commerciale - propriétaire unique
entity_legal_form_463,GLX2,base.ca,base.state_ca_nb,agricultural society
entity_legal_form_464,GPG0,base.ca,base.state_ca_nb,compagnie
entity_legal_form_465,IDBS,base.ca,base.state_ca_nb,compagnie de fiducie
entity_legal_form_466,IKMB,base.ca,base.state_ca_nb,co-operative association
entity_legal_form_467,IKMB,base.ca,base.state_ca_nb,association coopérative
entity_legal_form_468,IKSU,base.ca,base.state_ca_nb,société en nom collectif
entity_legal_form_469,ILON,base.ca,base.state_ca_nb,caisse populaire
entity_legal_form_470,JBBW,base.ca,base.state_ca_nb,company
entity_legal_form_471,JBBW,base.ca,base.state_ca_nb,compagnie
entity_legal_form_472,M53U,base.ca,base.state_ca_nb,depends on Act of the Legislature
entity_legal_form_473,MY4W,base.ca,base.state_ca_nb,credit union
entity_legal_form_474,MY4W,base.ca,base.state_ca_nb,caisse populaire
entity_legal_form_475,NONB,base.ca,base.state_ca_nb,corporation
entity_legal_form_476,QJ3A,base.ca,base.state_ca_nb,gérant de projet
entity_legal_form_477,QNSC,base.ca,base.state_ca_nb,personne morale étrangère résidante
entity_legal_form_478,QNSC,base.ca,base.state_ca_nb,foreign resident corporation
entity_legal_form_479,TSQ7,base.ca,base.state_ca_nb,association de foires agricoles
entity_legal_form_480,TSQ7,base.ca,base.state_ca_nb,agricultural fair association
entity_legal_form_481,WI0P,base.ca,base.state_ca_nb,société agricole
entity_legal_form_482,WI0P,base.ca,base.state_ca_nb,agricultural society
entity_legal_form_483,ZACY,base.ca,base.state_ca_nb,trust company
entity_legal_form_484,ZACY,base.ca,base.state_ca_nb,compagnie de fiducie
entity_legal_form_485,ZY4E,base.ca,base.state_ca_nb,appellation commerciale - propriétaire unique
entity_legal_form_486,1E9M,base.ca,base.state_ca_nl,Limited Partnership
entity_legal_form_487,3Y5V,base.ca,base.state_ca_nl,co-operatives
entity_legal_form_488,ASWX,base.ca,base.state_ca_nl,share corporations
entity_legal_form_489,EBYQ,base.ca,base.state_ca_nl,Credit Union
entity_legal_form_490,ER0H,base.ca,base.state_ca_nl,registration of extra-provincial corporations
entity_legal_form_491,GTBR,base.ca,base.state_ca_nl,Condominium Corporation
entity_legal_form_492,IKGM,base.ca,base.state_ca_nl,non-share corporations
entity_legal_form_493,SYPT,base.ca,base.state_ca_nl,Limited Liability Partnership
entity_legal_form_494,1ADH,base.ca,base.state_ca_nt,Extra-Territorial Corporation(for profit and not-for-profit)
entity_legal_form_495,85EC,base.ca,base.state_ca_nt,Limited Liability partnership
entity_legal_form_496,CS15,base.ca,base.state_ca_nt,NT society
entity_legal_form_497,KAM9,base.ca,base.state_ca_nt,co-operative
entity_legal_form_498,PIDT,base.ca,base.state_ca_nt,NT corporation
entity_legal_form_499,QN8Y,base.ca,base.state_ca_nt,NT Professional Corporation authorized under the Professional Corporations Act
entity_legal_form_500,QR4F,base.ca,base.state_ca_nt,business name/sole proprietorship
entity_legal_form_501,TA98,base.ca,base.state_ca_nt,Limited partnership
entity_legal_form_502,TPZ2,base.ca,base.state_ca_nt,private act corporation
entity_legal_form_503,VAPN,base.ca,base.state_ca_nt,general partnership
entity_legal_form_504,W126,base.ca,base.state_ca_nt,private act not-for-profit corporation
entity_legal_form_505,2FHC,base.ca,base.state_ca_ns,partnerships
entity_legal_form_506,3M14,base.ca,base.state_ca_ns,A company formed under the Companies Act may seek designation as a Community Interest Company (a hybrid structure having characteristics of both for profit and non-profit entities)
entity_legal_form_507,42GN,base.ca,base.state_ca_ns,unlimited company
entity_legal_form_508,876U,base.ca,base.state_ca_ns,Credit Unions
entity_legal_form_509,8M03,base.ca,base.state_ca_ns,Condominiums
entity_legal_form_510,8OZ0,base.ca,base.state_ca_ns,limited liability partnerships
entity_legal_form_511,9XHE,base.ca,base.state_ca_ns,business names
entity_legal_form_512,FQJ9,base.ca,base.state_ca_ns,for profit and not-for profit co-operatives
entity_legal_form_513,GG0S,base.ca,base.state_ca_ns,company limited by guarantee
entity_legal_form_514,T0CV,base.ca,base.state_ca_ns,limited partnerships formed in NS
entity_legal_form_515,TY0S,base.ca,base.state_ca_ns,A company formed under the Companies Act may seek designation as a Private Investment Holding Company
entity_legal_form_516,ULJ1,base.ca,base.state_ca_ns,company limited by shares (limited company)
entity_legal_form_517,W8XG,base.ca,base.state_ca_ns,sole proprietors
entity_legal_form_518,Y80K,base.ca,base.state_ca_ns,Non-profit Corporations
entity_legal_form_519,1JGX,base.ca,base.state_ca_on,Limited Partnership
entity_legal_form_520,456Q,base.ca,base.state_ca_on,business name/sole proprietorship
entity_legal_form_521,7VKC,base.ca,base.state_ca_on,Condominium Corporation
entity_legal_form_522,BOYK,base.ca,base.state_ca_on,Corporations formed by an Act of the Ontario Legislative Assembly
entity_legal_form_523,CMB6,base.ca,base.state_ca_on,Not-For-Profit corporations
entity_legal_form_524,EIDL,base.ca,base.state_ca_on,Insurance Corporations incorporated under Part V of the Corporations Act
entity_legal_form_525,ESVK,base.ca,base.state_ca_on,Credit Union
entity_legal_form_526,FBQL,base.ca,base.state_ca_on,Co-operative Corporation
entity_legal_form_527,HQKE,base.ca,base.state_ca_on,general partnership
entity_legal_form_528,O90R,base.ca,base.state_ca_on,Business corporations (which includes professional corporations)
entity_legal_form_529,PCO0,base.ca,base.state_ca_on,Limited Liability Partnership
entity_legal_form_530,487P,base.ca,base.state_ca_pe,corporation created by an Act of the Legislature
entity_legal_form_531,5SGE,base.ca,base.state_ca_pe,condominium corporation
entity_legal_form_532,790T,base.ca,base.state_ca_pe,non-profit company
entity_legal_form_533,CUQF,base.ca,base.state_ca_pe,public unlimited liability corporation
entity_legal_form_534,E281,base.ca,base.state_ca_pe,limited partnership
entity_legal_form_535,HK03,base.ca,base.state_ca_pe,public limited corporation
entity_legal_form_536,I5NO,base.ca,base.state_ca_pe,sole proprietorship
entity_legal_form_537,JOGO,base.ca,base.state_ca_pe,credit union
entity_legal_form_538,LT1Y,base.ca,base.state_ca_pe,professional corporation
entity_legal_form_539,N745,base.ca,base.state_ca_pe,public company
entity_legal_form_540,PFPW,base.ca,base.state_ca_pe,private limited corporation
entity_legal_form_541,QZMH,base.ca,base.state_ca_pe,private unlimited liability corporation
entity_legal_form_542,W4DB,base.ca,base.state_ca_pe,private company
entity_legal_form_543,X6N9,base.ca,base.state_ca_pe,co-operative association
entity_legal_form_544,Y33B,base.ca,base.state_ca_pe,partnership
entity_legal_form_545,10UR,base.ca,base.state_ca_qc,Syndicat coopératif
entity_legal_form_546,16GH,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les cercles agricoles
entity_legal_form_547,16RL,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur la mise en marché des produits agricoles
entity_legal_form_548,1VTA,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les évêques catholiques romains
entity_legal_form_549,27WJ,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les cités et villes
entity_legal_form_550,2ODA,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les sociétés agricoles et laitières
entity_legal_form_551,2U3G,base.ca,base.state_ca_qc,Société en nom collectif à responsabilité limitée
entity_legal_form_552,30IT,base.ca,base.state_ca_qc,Société par actions constitué par Loi sur les compagnies minières
entity_legal_form_553,3C5P,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur la probation et sur les établissements de détention
entity_legal_form_554,3FP6,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les corporations de fonds de sécurité
entity_legal_form_555,4B4B,base.ca,base.state_ca_qc,Société par actions constitué par Loi sur les sociétés de patrons de fabriques de producteurs laitiers
entity_legal_form_556,50Z9,base.ca,base.state_ca_qc,Société par actions constitué par Loi sur les assurances
entity_legal_form_557,52CK,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les villes minières
entity_legal_form_558,6ZCO,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur la formation et la qualification professionnelles de la main-d’œuvre
entity_legal_form_559,702U,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les Chevaliers de Colomb de la province de Québec
entity_legal_form_560,814Y,base.ca,base.state_ca_qc,Société en participation
entity_legal_form_561,87OW,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les collèges d'enseignement général et professionnel
entity_legal_form_562,95EN,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les services de santé et les services sociaux pour les autochtones cris
entity_legal_form_563,9CB2,base.ca,base.state_ca_qc,Société par actions constitué par Loi sur les syndicats d'élevage
entity_legal_form_564,9CEN,base.ca,base.state_ca_qc,Société par actions constitué par Loi sur les sociétés d'exploration minière
entity_legal_form_565,9IF2,base.ca,base.state_ca_qc,Personne morale sans but lucratif par Loi sur les associations coopératives
entity_legal_form_566,A7KA,base.ca,base.state_ca_qc,Selon la loi par Loi spéciale du Québec à caractère public
entity_legal_form_567,AS7L,base.ca,base.state_ca_qc,"Société par actions constitué par Loi sur les compagnies de gaz, d’eau et d’électricité"
