id,entity_legal_form_id:id,name
entity_legal_form_abbreviation_436,entity_legal_form_483,Trust Co.
entity_legal_form_abbreviation_437,entity_legal_form_483,Trustco
entity_legal_form_abbreviation_438,entity_legal_form_483,Trustee Corporation
entity_legal_form_abbreviation_439,entity_legal_form_483,Trustee Corp.
entity_legal_form_abbreviation_440,entity_legal_form_483,Trustee Company
entity_legal_form_abbreviation_441,entity_legal_form_484,Corporation de fiducie
entity_legal_form_abbreviation_442,entity_legal_form_484,Compagnie de fiducie
entity_legal_form_abbreviation_443,entity_legal_form_484,Corporation fiduciaire
entity_legal_form_abbreviation_444,entity_legal_form_484,Compagnie fiduciaire
entity_legal_form_abbreviation_445,entity_legal_form_484,Société fiduciaire
entity_legal_form_abbreviation_446,entity_legal_form_486,LP
entity_legal_form_abbreviation_447,entity_legal_form_486,limited partnership
entity_legal_form_abbreviation_448,entity_legal_form_486,Limited Partnership
entity_legal_form_abbreviation_449,entity_legal_form_487,Co-operative
entity_legal_form_abbreviation_450,entity_legal_form_487,Coopérative
entity_legal_form_abbreviation_451,entity_legal_form_488,Limited
entity_legal_form_abbreviation_452,entity_legal_form_488,Limitee
entity_legal_form_abbreviation_453,entity_legal_form_488,Incorporated
entity_legal_form_abbreviation_454,entity_legal_form_488,Incorporee
entity_legal_form_abbreviation_455,entity_legal_form_488,Corporation
entity_legal_form_abbreviation_456,entity_legal_form_488,Ltd.
entity_legal_form_abbreviation_457,entity_legal_form_488,Ltee.
entity_legal_form_abbreviation_458,entity_legal_form_488,Inc.
entity_legal_form_abbreviation_459,entity_legal_form_488,Corp.
entity_legal_form_abbreviation_460,entity_legal_form_488,Ltd
entity_legal_form_abbreviation_461,entity_legal_form_489,credit union Limited
entity_legal_form_abbreviation_462,entity_legal_form_489,credit union Ltd
entity_legal_form_abbreviation_463,entity_legal_form_489,credit union Ltd.
entity_legal_form_abbreviation_464,entity_legal_form_489,caisse populaire limitée
entity_legal_form_abbreviation_465,entity_legal_form_489,caisee populaire ltée
entity_legal_form_abbreviation_466,entity_legal_form_490,Limited
entity_legal_form_abbreviation_467,entity_legal_form_490,Limitee
entity_legal_form_abbreviation_468,entity_legal_form_490,Incorporated
entity_legal_form_abbreviation_469,entity_legal_form_490,Incorporee
entity_legal_form_abbreviation_470,entity_legal_form_490,Corporation
entity_legal_form_abbreviation_471,entity_legal_form_490,Ltd.
entity_legal_form_abbreviation_472,entity_legal_form_490,Ltee.
entity_legal_form_abbreviation_473,entity_legal_form_490,Inc.
entity_legal_form_abbreviation_474,entity_legal_form_490,Corp.
entity_legal_form_abbreviation_475,entity_legal_form_490,Ltd
entity_legal_form_abbreviation_476,entity_legal_form_491,Condominium Corporation
entity_legal_form_abbreviation_477,entity_legal_form_492,Incorporated
entity_legal_form_abbreviation_478,entity_legal_form_492,Incorporee
entity_legal_form_abbreviation_479,entity_legal_form_492,Corporation
entity_legal_form_abbreviation_480,entity_legal_form_492,Inc.
entity_legal_form_abbreviation_481,entity_legal_form_492,Corp.
entity_legal_form_abbreviation_482,entity_legal_form_493,limited liability partnership
entity_legal_form_abbreviation_483,entity_legal_form_493,LLP
entity_legal_form_abbreviation_484,entity_legal_form_493,Limited Liability Partnership
entity_legal_form_abbreviation_485,entity_legal_form_494,Ltd.
entity_legal_form_abbreviation_486,entity_legal_form_494,Ltée.
entity_legal_form_abbreviation_487,entity_legal_form_494,Inc.
entity_legal_form_abbreviation_488,entity_legal_form_494,Corp.
entity_legal_form_abbreviation_489,entity_legal_form_494,Ltd
entity_legal_form_abbreviation_490,entity_legal_form_494,Limited
entity_legal_form_abbreviation_491,entity_legal_form_497,Ltd.
entity_legal_form_abbreviation_492,entity_legal_form_497,Ltée.
entity_legal_form_abbreviation_493,entity_legal_form_497,Inc.
entity_legal_form_abbreviation_494,entity_legal_form_497,Corp.
entity_legal_form_abbreviation_495,entity_legal_form_497,Ltd
entity_legal_form_abbreviation_496,entity_legal_form_497,Limited
entity_legal_form_abbreviation_497,entity_legal_form_498,Ltd.
entity_legal_form_abbreviation_498,entity_legal_form_498,Ltée.
entity_legal_form_abbreviation_499,entity_legal_form_498,Inc.
entity_legal_form_abbreviation_500,entity_legal_form_498,Corp.
entity_legal_form_abbreviation_501,entity_legal_form_498,Ltd
entity_legal_form_abbreviation_502,entity_legal_form_498,Limited
entity_legal_form_abbreviation_503,entity_legal_form_499,Ltd.
entity_legal_form_abbreviation_504,entity_legal_form_499,Ltée.
entity_legal_form_abbreviation_505,entity_legal_form_499,Inc.
entity_legal_form_abbreviation_506,entity_legal_form_499,Corp.
entity_legal_form_abbreviation_507,entity_legal_form_499,Ltd
entity_legal_form_abbreviation_508,entity_legal_form_499,Limited
entity_legal_form_abbreviation_509,entity_legal_form_506,Community Interest Company
entity_legal_form_abbreviation_510,entity_legal_form_506,société d’intérêt communautaire
entity_legal_form_abbreviation_511,entity_legal_form_506,C.I.C.
entity_legal_form_abbreviation_512,entity_legal_form_506,CIC
entity_legal_form_abbreviation_513,entity_legal_form_506,S.I.C.
entity_legal_form_abbreviation_514,entity_legal_form_506,SIC
entity_legal_form_abbreviation_515,entity_legal_form_507,Unlimited company
entity_legal_form_abbreviation_516,entity_legal_form_507,Company
entity_legal_form_abbreviation_517,entity_legal_form_507,Co.
entity_legal_form_abbreviation_518,entity_legal_form_507,Corporation
entity_legal_form_abbreviation_519,entity_legal_form_507,Corp.
entity_legal_form_abbreviation_520,entity_legal_form_507,U.L.C.
entity_legal_form_abbreviation_521,entity_legal_form_507,ULC
entity_legal_form_abbreviation_522,entity_legal_form_508,credit union
entity_legal_form_abbreviation_523,entity_legal_form_508,caisse populaire
entity_legal_form_abbreviation_524,entity_legal_form_508,Limited
entity_legal_form_abbreviation_525,entity_legal_form_508,Limitée
entity_legal_form_abbreviation_526,entity_legal_form_508,Ltd.
entity_legal_form_abbreviation_527,entity_legal_form_508,Ltée
entity_legal_form_abbreviation_528,entity_legal_form_509,Condominium Corporation
entity_legal_form_abbreviation_529,entity_legal_form_510,limited liability partnership
entity_legal_form_abbreviation_530,entity_legal_form_510,LLP
entity_legal_form_abbreviation_531,entity_legal_form_510,Limited Liability Partnership
entity_legal_form_abbreviation_532,entity_legal_form_512,Co-operative and Limited
entity_legal_form_abbreviation_533,entity_legal_form_512,Ltd.
entity_legal_form_abbreviation_534,entity_legal_form_512,Co-opérative and Limitée
entity_legal_form_abbreviation_535,entity_legal_form_512,Ltée
entity_legal_form_abbreviation_536,entity_legal_form_513,limited company and limited by guarantee
entity_legal_form_abbreviation_537,entity_legal_form_513,Limited
entity_legal_form_abbreviation_538,entity_legal_form_513,Limitée
entity_legal_form_abbreviation_539,entity_legal_form_513,Ltd.
entity_legal_form_abbreviation_540,entity_legal_form_513,Ltée
entity_legal_form_abbreviation_541,entity_legal_form_513,Incorporated
entity_legal_form_abbreviation_542,entity_legal_form_513,Inc.
entity_legal_form_abbreviation_543,entity_legal_form_513,Ltd
entity_legal_form_abbreviation_544,entity_legal_form_514,Limited Partnership
entity_legal_form_abbreviation_545,entity_legal_form_515,Limited
entity_legal_form_abbreviation_546,entity_legal_form_515,Limitée
entity_legal_form_abbreviation_547,entity_legal_form_515,Ltd.
entity_legal_form_abbreviation_548,entity_legal_form_515,Ltée
entity_legal_form_abbreviation_549,entity_legal_form_515,Incorporated
entity_legal_form_abbreviation_550,entity_legal_form_515,Inc.
entity_legal_form_abbreviation_551,entity_legal_form_515,Ltd
entity_legal_form_abbreviation_552,entity_legal_form_516,limited company
entity_legal_form_abbreviation_553,entity_legal_form_516,limited by guarantee
entity_legal_form_abbreviation_554,entity_legal_form_516,Limited
entity_legal_form_abbreviation_555,entity_legal_form_516,Limitée
entity_legal_form_abbreviation_556,entity_legal_form_516,Ltd.
entity_legal_form_abbreviation_557,entity_legal_form_516,Ltée
entity_legal_form_abbreviation_558,entity_legal_form_516,Incorporated
entity_legal_form_abbreviation_559,entity_legal_form_516,Inc.
entity_legal_form_abbreviation_560,entity_legal_form_516,Ltd
entity_legal_form_abbreviation_561,entity_legal_form_518,Society
entity_legal_form_abbreviation_562,entity_legal_form_518,Association
entity_legal_form_abbreviation_563,entity_legal_form_532,Ltd.
entity_legal_form_abbreviation_564,entity_legal_form_532,Inc.
entity_legal_form_abbreviation_565,entity_legal_form_532,Corp.
entity_legal_form_abbreviation_566,entity_legal_form_532,Ltée
entity_legal_form_abbreviation_567,entity_legal_form_533,ULC
entity_legal_form_abbreviation_568,entity_legal_form_535,Ltd.
entity_legal_form_abbreviation_569,entity_legal_form_535,Inc.
entity_legal_form_abbreviation_570,entity_legal_form_535,Corp.
entity_legal_form_abbreviation_571,entity_legal_form_535,Ltée
entity_legal_form_abbreviation_572,entity_legal_form_537,Ltd.
entity_legal_form_abbreviation_573,entity_legal_form_537,Ltée
entity_legal_form_abbreviation_574,entity_legal_form_538,Ltd.
entity_legal_form_abbreviation_575,entity_legal_form_538,Inc.
entity_legal_form_abbreviation_576,entity_legal_form_538,Corp.
entity_legal_form_abbreviation_577,entity_legal_form_538,Ltée
entity_legal_form_abbreviation_578,entity_legal_form_539,Ltd.
entity_legal_form_abbreviation_579,entity_legal_form_539,Inc.
entity_legal_form_abbreviation_580,entity_legal_form_539,Corp.
entity_legal_form_abbreviation_581,entity_legal_form_539,Ltée
entity_legal_form_abbreviation_582,entity_legal_form_540,Ltd.
entity_legal_form_abbreviation_583,entity_legal_form_540,Inc.
entity_legal_form_abbreviation_584,entity_legal_form_540,Corp.
entity_legal_form_abbreviation_585,entity_legal_form_540,Ltée
entity_legal_form_abbreviation_586,entity_legal_form_541,ULC
entity_legal_form_abbreviation_587,entity_legal_form_542,Ltd.
entity_legal_form_abbreviation_588,entity_legal_form_542,Inc.
entity_legal_form_abbreviation_589,entity_legal_form_542,Corp.
entity_legal_form_abbreviation_590,entity_legal_form_542,Ltée
entity_legal_form_abbreviation_591,entity_legal_form_543,Co-operative Ltd
entity_legal_form_abbreviation_592,entity_legal_form_543,Coopérative Ltée
entity_legal_form_abbreviation_593,entity_legal_form_551,S.E.N.C.R.L.
entity_legal_form_abbreviation_594,entity_legal_form_594,coopérative
entity_legal_form_abbreviation_595,entity_legal_form_594,coopératif
entity_legal_form_abbreviation_596,entity_legal_form_594,coopération
entity_legal_form_abbreviation_597,entity_legal_form_594,coop
entity_legal_form_abbreviation_598,entity_legal_form_597,S.E.C.
entity_legal_form_abbreviation_599,entity_legal_form_603,s.a.
entity_legal_form_abbreviation_600,entity_legal_form_603,ltée
entity_legal_form_abbreviation_601,entity_legal_form_603,inc.
entity_legal_form_abbreviation_602,entity_legal_form_615,S.E.N.C.
entity_legal_form_abbreviation_603,entity_legal_form_620,Inc.
entity_legal_form_abbreviation_604,entity_legal_form_620,Corp.
entity_legal_form_abbreviation_605,entity_legal_form_624,co-op. ltd.
entity_legal_form_abbreviation_606,entity_legal_form_628,co-op
entity_legal_form_abbreviation_607,entity_legal_form_628,ltd.
entity_legal_form_abbreviation_608,entity_legal_form_632,Ltd.
entity_legal_form_abbreviation_609,entity_legal_form_632,Inc.
entity_legal_form_abbreviation_610,entity_legal_form_632,Corp.
entity_legal_form_abbreviation_611,entity_legal_form_633,Ltd
entity_legal_form_abbreviation_612,entity_legal_form_634,ELP
entity_legal_form_abbreviation_613,entity_legal_form_636,SEZC
entity_legal_form_abbreviation_614,entity_legal_form_638,SPC
entity_legal_form_abbreviation_615,entity_legal_form_639,LLC
entity_legal_form_abbreviation_616,entity_legal_form_640,Ltd
entity_legal_form_abbreviation_617,entity_legal_form_642,LDC
entity_legal_form_abbreviation_618,entity_legal_form_643,LP
entity_legal_form_abbreviation_619,entity_legal_form_646,SLM
entity_legal_form_abbreviation_620,entity_legal_form_647,A.G.
entity_legal_form_abbreviation_621,entity_legal_form_650,SRL
entity_legal_form_abbreviation_622,entity_legal_form_653,SpA
entity_legal_form_abbreviation_623,entity_legal_form_654,S.A.
entity_legal_form_abbreviation_624,entity_legal_form_655,SCM
entity_legal_form_abbreviation_625,entity_legal_form_656,E.I.R.L
entity_legal_form_abbreviation_626,entity_legal_form_698,E.U.
entity_legal_form_abbreviation_627,entity_legal_form_699,S.A.
entity_legal_form_abbreviation_628,entity_legal_form_704,Cía S. en C.
entity_legal_form_abbreviation_629,entity_legal_form_706,S.A.S
entity_legal_form_abbreviation_630,entity_legal_form_707,Cía SCA.
entity_legal_form_abbreviation_631,entity_legal_form_708,SAT
entity_legal_form_abbreviation_632,entity_legal_form_709,Ltda.
entity_legal_form_abbreviation_633,entity_legal_form_723,A.C.
entity_legal_form_abbreviation_634,entity_legal_form_729,S.R.L.
entity_legal_form_abbreviation_635,entity_legal_form_729,S.L.
entity_legal_form_abbreviation_636,entity_legal_form_731,S.C.
entity_legal_form_abbreviation_637,entity_legal_form_734,S.A.
entity_legal_form_abbreviation_638,entity_legal_form_735,S. en C.
entity_legal_form_abbreviation_639,entity_legal_form_736,E.I.R.L.
entity_legal_form_abbreviation_640,entity_legal_form_741,GIU
entity_legal_form_abbreviation_641,entity_legal_form_742,EGIU
entity_legal_form_abbreviation_642,entity_legal_form_745,SCE
entity_legal_form_abbreviation_643,entity_legal_form_746,t.p.
entity_legal_form_abbreviation_644,entity_legal_form_748,SE
entity_legal_form_abbreviation_645,entity_legal_form_752,j.t.d.
entity_legal_form_abbreviation_646,entity_legal_form_753,d.d.
entity_legal_form_abbreviation_647,entity_legal_form_754,k.d.
entity_legal_form_abbreviation_648,entity_legal_form_756,d.o.o.
entity_legal_form_abbreviation_649,entity_legal_form_756,j.d.o.o
entity_legal_form_abbreviation_650,entity_legal_form_789,ΕΟΟΣ
entity_legal_form_abbreviation_651,entity_legal_form_874,EHZS
entity_legal_form_abbreviation_652,entity_legal_form_878,SCE
entity_legal_form_abbreviation_653,entity_legal_form_895,SE
entity_legal_form_abbreviation_654,entity_legal_form_901,IVS
entity_legal_form_abbreviation_655,entity_legal_form_902,I/S
entity_legal_form_abbreviation_656,entity_legal_form_903,P/S
entity_legal_form_abbreviation_657,entity_legal_form_907,SCE-selskab
entity_legal_form_abbreviation_658,entity_legal_form_909,SMBA
entity_legal_form_abbreviation_659,entity_legal_form_910,ApS
entity_legal_form_abbreviation_660,entity_legal_form_912,K/S
entity_legal_form_abbreviation_661,entity_legal_form_915,AMBA
entity_legal_form_abbreviation_662,entity_legal_form_916,EØFG
entity_legal_form_abbreviation_663,entity_legal_form_917,SE-selskab
entity_legal_form_abbreviation_664,entity_legal_form_918,FMBA
entity_legal_form_abbreviation_665,entity_legal_form_919,A/S
entity_legal_form_abbreviation_666,entity_legal_form_920,S. A.
entity_legal_form_abbreviation_667,entity_legal_form_921,S. en C.
entity_legal_form_abbreviation_668,entity_legal_form_923,SAS
entity_legal_form_abbreviation_669,entity_legal_form_924,EIRL
entity_legal_form_abbreviation_670,entity_legal_form_926,S. R. L.
entity_legal_form_abbreviation_671,entity_legal_form_928,CNCOL
entity_legal_form_abbreviation_672,entity_legal_form_929,CCSDA
entity_legal_form_abbreviation_673,entity_legal_form_930,SA
entity_legal_form_abbreviation_674,entity_legal_form_931,CEMIX
entity_legal_form_abbreviation_675,entity_legal_form_932,CIA LTDA
entity_legal_form_abbreviation_676,entity_legal_form_933,SA
entity_legal_form_abbreviation_677,entity_legal_form_934,FIE
entity_legal_form_abbreviation_678,entity_legal_form_935,HÜ
entity_legal_form_abbreviation_679,entity_legal_form_936,SE
entity_legal_form_abbreviation_680,entity_legal_form_937,KÜ
entity_legal_form_abbreviation_681,entity_legal_form_938,AS
entity_legal_form_abbreviation_682,entity_legal_form_942,TÜ
entity_legal_form_abbreviation_683,entity_legal_form_943,AÜ
entity_legal_form_abbreviation_684,entity_legal_form_944,OÜ
entity_legal_form_abbreviation_685,entity_legal_form_945,EMHÜ
entity_legal_form_abbreviation_686,entity_legal_form_946,UÜ
entity_legal_form_abbreviation_687,entity_legal_form_948,MTÜ
entity_legal_form_abbreviation_688,entity_legal_form_949,SCE
entity_legal_form_abbreviation_689,entity_legal_form_950,TÜH
entity_legal_form_abbreviation_690,entity_legal_form_989,oy
entity_legal_form_abbreviation_691,entity_legal_form_990,ab
entity_legal_form_abbreviation_692,entity_legal_form_999,osk
entity_legal_form_abbreviation_693,entity_legal_form_1000,anl
entity_legal_form_abbreviation_694,entity_legal_form_1005,ky
entity_legal_form_abbreviation_695,entity_legal_form_1006,kb
